Index,coherence,source,lang,Prompt_MeanK1,Prompt_MeanK2,Prompt_Global,Prompt_MCR,Prompt_SSC,Prompt_WL,Prompt_Var,Prompt_Peak,Prompt_Valley,Prompt_Amp,Prompt_Skew,Prompt_Kurt,Prompt_ApEn,Prompt_Acf,Prompt_AcfZcr
1116073,2,Enron,en,0.5038734691010581,,0.7399656772613525,0.47058823529411764,0.625,0.07875451094963971,0.005686711023826189,0.6983370184898376,0.373636394739151,0.32470062375068665,0.8792070629509979,-2.3919868775643236,0.020922105308264438,0.15027869759298923,0.11764705882352941
289131,3,Enron,en,,,,,,,,,,,,,,,
1117793,3,Enron,en,0.5410953570495952,,0.458124041557312,0.4,0.3333333333333333,0.03965069651603699,0.0031044502825068763,0.6681596040725708,0.4838312864303589,0.18432831764221191,1.0748941949881177,-2.897172358590223,-0.10536051565782634,0.4434689910260128,0.4
67663,3,Enron,en,0.5466482232917439,,0.5726456046104431,0.4,0.7777777777777778,0.0981584906578064,0.011898169315951772,0.8219819664955139,0.3916509449481964,0.4303310215473175,1.1293548297767155,-1.8282597077899787,-0.10536051565782634,0.12463018372683696,0.6
79216,3,Enron,en,0.4471377655863762,,0.6206880807876587,0.45454545454545453,0.7,0.1111277775330977,0.010064182268745003,0.6094361543655396,0.32639575004577637,0.2830404043197632,0.27972528106323036,-4.47748655245058,0.018113904287301974,0.18393084722666447,0.2727272727272727
727722,3,Enron,en,0.5940173430876299,,0.6412047743797302,0.7,0.8888888888888888,0.07809507250785827,0.002129711473701555,0.6764014363288879,0.5271839499473572,0.14921748638153076,0.2132752118172474,-4.005272123835512,-0.10536051565782634,-0.5152866772300014,0.7
1304989,1,Enron,en,0.47667287786801654,,0.42406246066093445,0.125,0.8571428571428571,0.0429949052631855,0.0026154828572331943,0.5641748905181885,0.3819909393787384,0.18218395113945007,-0.11879459199965249,-3.459331464433253,-0.1335313926245223,0.10215829100392876,0.375
1247132,3,Enron,en,0.5396666169166565,,0.7406886219978333,0.6666666666666666,0.625,0.16671524776352775,0.01785914523476283,0.7444885969161987,0.32976600527763367,0.41472259163856506,0.21786201908804975,-4.33344077829637,-0.11778303565638382,-0.014410801913927013,0.4444444444444444
1104307,3,Enron,en,0.6269043385982513,,0.8592860102653503,0.7142857142857143,0.6666666666666666,0.19848536593573435,0.017893858637634708,0.8085067868232727,0.37145060300827026,0.43705618381500244,-0.4591979510083553,-3.722987076146235,-0.15415067982725872,-0.577336422445973,0.7142857142857143
1108669,3,Enron,en,0.6033980920910835,,0.8360598087310791,0.14285714285714285,0.5,0.053160356623785834,0.011506001166847024,0.760575532913208,0.43851760029792786,0.32205793261528015,-0.3056734904654868,-3.9388054367025123,0.043891371761297204,0.4929827868736334,0.42857142857142855
4680,3,Enron,en,0.5400015885631243,,0.553970456123352,0.2727272727272727,0.7,0.055088411677967415,0.005387415154011192,0.7125715017318726,0.4320797026157379,0.28049179911613464,1.021050052907723,-2.534248471196573,0.15674334039929105,0.3878768102885855,0.09090909090909091
772876,2,Enron,en,0.49859913370826026,,0.5232293605804443,0.6,0.7777777777777778,0.06547982096672059,0.0034156309552734036,0.6641581058502197,0.4419616758823395,0.22219642996788025,1.8682235078232796,0.03573664571214419,0.03326892045416274,-0.15706102618345175,0.4
2875,1,Enron,en,0.5839240491390228,,0.7400670647621155,0.75,1.0,0.12159132212400436,0.018554696553989346,0.8308187127113342,0.4424400329589844,0.38837867975234985,0.8717473400066044,-3.5343171874693424,-0.2876820724517808,0.09425899658025053,0.25
739311,1,Enron,en,0.5005063439408938,,0.7028146982192993,0.36363636363636365,0.5,0.08000260591506958,0.012019854532479364,0.7768169641494751,0.36526626348495483,0.41155070066452026,1.0855719671817605,-2.142166632052452,-0.09531017980432521,0.4059692688318549,0.36363636363636365
39103,3,Enron,en,0.4668833911418915,,0.43182212114334106,0.6,0.75,0.034645140171051025,0.0005951417379721491,0.5032965540885925,0.43349260091781616,0.06980395317077637,0.1707669047700731,-4.296420667339644,-0.2231435513142097,-0.33397578986961746,0.6
1105679,3,Enron,en,0.5581338127454122,,0.48678192496299744,0.42857142857142855,0.5384615384615384,0.05172478301184518,0.002022515455608516,0.6208611130714417,0.4677932560443878,0.15306785702705383,-0.6237046995336316,-3.4352237721776238,-0.07410797215372167,0.032131316941434486,0.42857142857142855
758080,1,Enron,en,0.5105849057435989,,0.5679230093955994,0.7142857142857143,0.6666666666666666,0.06969103217124939,0.001984163108337711,0.5570178031921387,0.4269285500049591,0.13008925318717957,-0.5999491693018121,-3.9842185025433814,-0.15415067982725872,-0.4643054322182473,0.7142857142857143
305183,3,Enron,en,0.5373477637767792,,0.6898695230484009,0.42857142857142855,0.5384615384615384,0.09898825628416878,0.008132148452002023,0.7256994843482971,0.4196081757545471,0.30609130859375,0.669196081446934,-3.7505896968368346,0.10338535997399223,0.05566977172000573,0.42857142857142855
340,2,Enron,en,0.4530114179307764,,0.5172487497329712,0.4,0.6666666666666666,0.09352475106716156,0.006746436607369399,0.5830891728401184,0.320876806974411,0.2622123658657074,-0.15603055029356735,-4.126243975098582,-0.10536051565782634,0.17398079764589267,0.2
1285334,2,Enron,en,0.5586660262197256,,0.6813291311264038,0.5333333333333333,0.7857142857142857,0.08600373268127441,0.005887945414157738,0.7830279469490051,0.4463033080101013,0.3367246389389038,1.2516747867749987,-0.8070350170980518,0.023426752587707877,-0.1436455202145155,0.8
409,2,Enron,en,0.5307071395218372,,0.5844689011573792,0.42857142857142855,0.6666666666666666,0.09248592172350202,0.010434168402188457,0.6978991031646729,0.42035627365112305,0.2775428295135498,0.5221529259915146,-4.205800053455414,-0.15415067982725872,0.22556499219320084,0.42857142857142855
1311988,1,Enron,en,0.46865348730768475,,0.5824151039123535,0.8333333333333334,0.8,0.07672618329524994,0.0028194350709202696,0.5669558644294739,0.39146360754966736,0.17549225687980652,0.45508686591713565,-3.5905195215704775,-0.18232155679395445,-0.4326028422376891,0.8333333333333334
87763,3,Enron,en,0.5405080450905694,,0.692375659942627,0.75,0.7142857142857143,0.13620878756046295,0.007319850839107784,0.6765986680984497,0.4129709005355835,0.2636277675628662,0.08034784105772419,-4.2144209152961185,-0.1335313926245223,-0.5089969680353911,0.75
1311871,3,Enron,en,0.5319471925497055,,0.6306493878364563,0.5555555555555556,0.625,0.08057189650005764,0.004742211281207434,0.6271436810493469,0.4349074959754944,0.19223618507385254,0.15115674764902307,-4.502497721621228,-0.11778303565638382,-0.045114555091466904,0.5555555555555556
1358202,1,Enron,en,,,,,,,,,,,,,,,
1255962,3,Enron,en,0.6966302514076232,,0.8123002648353577,0.3333333333333333,0.5,0.10211776693662007,0.017987247016340326,0.8717771172523499,0.4304497539997101,0.44132736325263977,-0.8443139053103697,-3.3503824107085034,-0.11778303565638382,0.33429723995279553,0.3333333333333333
1311717,3,Enron,en,0.4362119056961753,,0.4754727780818939,0.7,0.8888888888888888,0.048786517977714536,0.000988904342985026,0.4861551821231842,0.3949752151966095,0.09117996692657471,0.19228993007275053,-4.392875464086038,-0.10536051565782634,-0.4214289439087882,0.9
1129778,3,Enron,en,0.4577088441167559,,0.4785747826099396,0.6666666666666666,0.8,0.06173489987850189,0.0018485797638236473,0.5166671276092529,0.40320655703544617,0.11346057057380676,0.03936347713542658,-4.661564538568758,-0.18232155679395445,-0.26725667302662426,0.6666666666666666
1359419,3,Enron,en,0.5423104936877886,,0.7224907875061035,0.5454545454545454,0.7,0.14394739270210266,0.014941150837343741,0.7339290380477905,0.35759779810905457,0.37633123993873596,-0.11960045945223267,-4.180623272885251,0.030716580297483365,0.0051602314536191435,0.5454545454545454
1299124,1,Enron,en,,,,,,,,,,,,,,,
69575,3,Enron,en,0.7073551654815674,,0.8668426275253296,0.3333333333333333,0.5,0.10890116294225057,0.01605993201493817,0.9237383604049683,0.5081726908683777,0.4155656695365906,0.07166998623728779,-4.118238507156752,-0.11778303565638382,0.33072067056453264,0.3333333333333333
2228,2,Enron,en,0.5869956649839878,,0.6263657212257385,0.42857142857142855,0.6666666666666666,0.09061519588742938,0.008490711428522077,0.6708478927612305,0.3931974470615387,0.2776504456996918,-1.047772948400113,-3.2241518328833196,-0.15415067982725872,0.1824756553275384,0.42857142857142855
901188,3,Enron,en,0.6602045238018036,,0.7835422158241272,0.3333333333333333,0.5,0.1158244080013699,0.012421437075696994,0.7888954281806946,0.36263519525527954,0.42626023292541504,-1.6662563822694307,-0.6607998028366397,0.15831770320894978,-0.11826396244272717,0.5555555555555556
53324,1,Enron,en,0.4902259541882409,,0.4905727207660675,0.375,0.42857142857142855,0.046665262430906296,0.0025891382787143298,0.5693896412849426,0.40105950832366943,0.1683301329612732,-0.11604604922252486,-4.034871629577691,-0.1335313926245223,0.47111527402076964,0.125
1354876,2,Enron,en,0.49620426618135893,,0.51717609167099,0.3333333333333333,0.8181818181818182,0.11877648035685222,0.016157674900948747,0.7632177472114563,0.37386783957481384,0.38934990763664246,0.9324051032706281,-3.4811019459771795,0.0285131531036944,0.04337837189113541,0.5
57840,2,Enron,en,0.42693619430065155,,0.3951359689235687,0.5714285714285714,0.5,0.0780412128993443,0.004039180349757698,0.5173367857933044,0.3252590596675873,0.19207772612571716,0.04150176102333724,-4.165954033602867,0.043891371761297204,-0.1618008968700182,0.5714285714285714
730245,2,Enron,en,0.5156483139310565,,0.5647016763687134,0.6666666666666666,0.8,0.06621695061524709,0.002532135072811191,0.6182640790939331,0.44274482131004333,0.17551925778388977,0.7473825639958572,-2.8750559283783237,-0.18232155679395445,-0.3458728544360654,0.6666666666666666
1261119,1,Enron,en,0.5578058199449019,,0.6887744069099426,0.2,0.3333333333333333,0.0823296695947647,0.009726955715324719,0.8034493327140808,0.4637397229671478,0.339709609746933,1.246275474234011,-2.2087534401924684,-0.10536051565782634,0.21113836255903431,0.2
410,1,Enron,en,0.5446495115756989,,0.609773576259613,0.5384615384615384,0.6666666666666666,0.1422355862764212,0.01220810127824252,0.7984105348587036,0.3981913924217224,0.4002191424369812,0.7923987880632029,-3.259255519021899,0.026595320104917164,-0.24233946946128274,0.38461538461538464
1358832,2,Enron,en,0.4879424273967743,,0.6254200339317322,0.2727272727272727,0.7,0.05820727890188044,0.0046894577066203995,0.6492921710014343,0.39586976170539856,0.25342240929603577,1.0857421973739927,-2.500795124360146,-0.09531017980432521,0.4844318134988401,0.2727272727272727
894590,1,Enron,en,0.47550960381825763,,0.5721791386604309,0.4,0.75,0.08522562980651856,0.006553225739005716,0.6273010969161987,0.36600396037101746,0.2612971365451813,0.6568159479934428,-3.3559020535956705,-0.2231435513142097,-0.047158958412729546,0.4
899659,3,Enron,en,0.5718842327594758,,0.7889505624771118,0.35714285714285715,0.38461538461538464,0.11372154312474388,0.014469548126744981,0.8312002420425415,0.4066372811794281,0.4245629608631134,0.6423489271445417,-3.367050563913946,-0.07410797215372167,0.18196566983619136,0.35714285714285715
280314,3,Enron,en,0.480679099048887,,0.45520079135894775,0.46153846153846156,0.6666666666666666,0.030161387645281278,0.0008198120748893772,0.5653495192527771,0.4464077055454254,0.11894181370735168,1.7073009790756315,-0.24129494282316966,0.11110395769477188,0.02107002324473148,0.3076923076923077
1270633,1,Enron,en,,,,,,,,,,,,,,,
1311531,2,Enron,en,0.5051098259595724,,0.6860935091972351,0.5,0.6363636363636364,0.12339720129966736,0.008367170404640394,0.6620393991470337,0.37134483456611633,0.29069456458091736,0.253567485345389,-4.188799585344553,-0.08701137698962969,-0.1751366462458483,0.5
1242448,2,Enron,en,0.5082044249231165,,0.6064044833183289,0.5,0.6666666666666666,0.0561957061290741,0.0018273766447622006,0.5969666838645935,0.4555622935295105,0.141404390335083,0.5791410037120786,-3.712281187404691,0.03326892045416274,-0.10356277119385314,0.7
1247400,3,Enron,en,0.5134559631347656,,0.6827512979507446,0.3333333333333333,0.625,0.11814479364289178,0.015310622056884746,0.7246258854866028,0.3553048372268677,0.3693210482597351,0.5282647112257676,-4.000401656213711,0.03624967113471511,0.21682218180699792,0.3333333333333333
1309206,3,Enron,en,0.5232154897281102,,0.7223302125930786,0.16666666666666666,0.6,0.07938826580842336,0.007537101038818419,0.6958087086677551,0.4188942611217499,0.27691444754600525,0.7699714878090562,-3.330086525988796,-0.18232155679395445,0.41575153852254715,0.16666666666666666
4464,3,Enron,en,0.5785401642322541,,0.7139745950698853,0.3333333333333333,0.5,0.0871497889359792,0.014628482403755286,0.8324916362762451,0.4197523295879364,0.4127393066883087,0.5926255880594655,-3.357504179150638,-0.11778303565638382,0.41592319831590496,0.3333333333333333
41611,1,Enron,en,,,,,,,,,,,,,,,
763278,3,Enron,en,0.46266465837305243,,0.5325591564178467,0.5,0.5555555555555556,0.04816078543663025,0.0050604601316854144,0.6789925694465637,0.39612215757369995,0.28287041187286377,2.4481528210633456,1.859540362918418,0.2375881075086752,-0.05183070612265182,0.5
1293684,1,Enron,en,0.46729259490966796,,0.651650071144104,0.25,0.6666666666666666,0.07269692420959473,0.009606308456165138,0.6053339242935181,0.37130340933799744,0.23403051495552063,0.4206666139613052,-4.708921312039992,-0.2876820724517808,0.3863076468132758,0.25
1127902,3,Enron,en,0.6028882265090942,,0.7509565353393555,0.8333333333333334,0.8,0.12688579161961874,0.006725233956781754,0.7444629669189453,0.5242202281951904,0.22024273872375488,0.5696615300311498,-4.257446820120992,-0.18232155679395445,-0.5192154335723481,0.8333333333333334
685554,3,Enron,en,0.5788914958635966,,0.72743821144104,0.25,0.5714285714285714,0.08987027406692505,0.007765895690539537,0.7250012755393982,0.45947760343551636,0.26552367210388184,0.24004891312001897,-4.256946105413874,-0.1335313926245223,0.2990775858103353,0.25
776178,3,Enron,en,0.46571035044533865,,0.5139288306236267,0.16666666666666666,0.4,0.03537846108277639,0.002790756405687163,0.529853880405426,0.3716658651828766,0.15818801522254944,-0.6068075044906779,-3.9378952702238883,-0.18232155679395445,0.37110604056738006,0.5
1297499,1,Enron,en,0.49919539093971255,,0.5066974759101868,0.5,0.3333333333333333,0.02666478604078293,0.0006637465413236043,0.5242860913276672,0.455256849527359,0.06902924180030823,-0.6801214164530462,-3.986089435310467,-0.2876820724517808,0.027298056949917097,0.5
76978,3,Enron,en,0.6430689841508865,,0.8098047971725464,0.2857142857142857,0.8333333333333334,0.07184593166623797,0.00410788893618963,0.7328936457633972,0.5256199836730957,0.2072736620903015,-0.33440660168050695,-3.822601827253193,-0.15415067982725872,0.11763973650339975,0.5714285714285714
74110,1,Enron,en,0.5310179553925991,,0.5213049054145813,0.2857142857142857,1.0,0.07354468107223511,0.004276615662944225,0.6533680558204651,0.42764613032341003,0.22572192549705505,0.39915013605807936,-3.5167530810308203,-0.15415067982725872,0.1844875634861614,0.2857142857142857
1122473,1,Enron,en,0.5039363106091818,,0.5628706216812134,0.5,0.7142857142857143,0.05798770487308502,0.003050679211727056,0.6174256205558777,0.44357624650001526,0.17384937405586243,0.9908750151598292,-3.358198587583477,-0.1335313926245223,-0.2596595232673285,0.5
1111874,3,Enron,en,0.6111587285995483,,0.7007580995559692,0.375,0.5714285714285714,0.0502975732088089,0.004531545348486234,0.7858540415763855,0.5482084155082703,0.23764562606811523,1.7853848952508657,-0.8197223844866341,-0.1335313926245223,0.030634355925537298,0.375
775520,3,Enron,en,0.5710027936626884,,0.6266528964042664,0.5,0.6,0.05905720964074135,0.0038521961971581652,0.6597468256950378,0.3802269995212555,0.27951982617378235,-1.5415450946401454,-0.25557680349506473,0.10874827400241527,0.24719069951160935,0.25
285521,1,Enron,en,0.47809142246842384,,0.45669272541999817,0.42857142857142855,0.6666666666666666,0.048308342695236206,0.0023565988299362045,0.5692266821861267,0.38940319418907166,0.17982348799705505,0.09573409205322114,-3.0148321776769196,0.043891371761297204,0.11045550299612841,0.42857142857142855
1265013,2,Enron,en,0.48604321852326393,,0.6049917936325073,0.7142857142857143,0.8333333333333334,0.07508298328944615,0.0034424750296025847,0.5790930390357971,0.40384525060653687,0.17524778842926025,0.05713282463200709,-4.146806565032328,-0.15415067982725872,-0.03118061051747145,0.42857142857142855
772959,2,Enron,en,0.4726269163868644,,0.502623975276947,0.2,0.7777777777777778,0.044914767146110535,0.0020287553280657037,0.5548228025436401,0.3891943395137787,0.16562846302986145,0.16327962121859396,-3.422566384054947,-0.10536051565782634,0.18683123852522476,0.2
1350601,2,Enron,en,0.6788857068334307,,0.66548752784729,0.16666666666666666,0.6,0.07325604557991028,0.019352990312401255,0.8528348207473755,0.5232017636299133,0.32963305711746216,0.2205825189681933,-4.822953430243822,-0.18232155679395445,0.5995781399904223,0.16666666666666666
1131638,1,Enron,en,0.6104365934928259,,0.6499050855636597,0.8,0.75,0.12887536883354186,0.007411336181164789,0.7042213678359985,0.4928974211215973,0.21132394671440125,-0.30631376916012,-4.617188280707695,-0.2231435513142097,-0.35681481346817273,0.8
869588,1,Enron,en,0.555744435106005,,0.7416523098945618,0.6666666666666666,0.6,0.0921582281589508,0.004386691298968369,0.7031517624855042,0.5075982213020325,0.19555354118347168,1.4558899544614208,-2.379985662852134,-0.18232155679395445,-0.3711692996791391,0.6666666666666666
833620,3,Enron,en,0.4564944675990513,,0.5021041035652161,0.16666666666666666,0.4,0.062499413887659706,0.003136289792998288,0.5385301113128662,0.3440835177898407,0.1944465935230255,-0.6264661447941201,-2.9544370433383382,-0.18232155679395445,0.28283969858501923,0.16666666666666666
1109234,1,Enron,en,0.4269375652074814,,0.5423218607902527,0.35294117647058826,0.75,0.07843742475790136,0.004498447720383251,0.585997462272644,0.3214671015739441,0.26453036069869995,1.0660366453408394,-2.0694492196052643,0.0973721619876704,0.029839442603903848,0.23529411764705882
273478,1,Enron,en,0.44875871141751605,,0.5814966559410095,0.625,0.7142857142857143,0.06845356151461601,0.003344062630595465,0.5798632502555847,0.39009854197502136,0.18976470828056335,1.0280263640951166,-2.732496387399282,0.039755402515464056,-0.04532882485534894,0.625
947352,3,Enron,en,0.4902259541882409,,0.4905727207660675,0.375,0.42857142857142855,0.046665262430906296,0.0025891382787143298,0.5693896412849426,0.40105950832366943,0.1683301329612732,-0.11604604922252486,-4.034871629577691,-0.1335313926245223,0.47111527402076964,0.125
59759,1,Enron,en,0.5274611796651568,,0.7583824992179871,0.5,0.6,0.12176795303821564,0.013235983485495267,0.7207173109054565,0.3786909878253937,0.34202632308006287,0.5047118801881685,-4.043643230951644,-0.18232155679395445,0.08838851166061099,0.5
1311787,3,Enron,en,0.43691740930080414,,0.4803133010864258,0.14285714285714285,0.16666666666666666,0.014092104775565011,0.0006120248856378296,0.4677996039390564,0.3974655270576477,0.07033407688140869,-0.4929463262100891,-4.110456819311799,-0.15415067982725872,0.6314063287546664,0.14285714285714285
1261978,1,Enron,en,0.5139448436406943,,0.6127339005470276,0.5,0.6363636363636364,0.07116411129633586,0.006221870146083544,0.7163806557655334,0.422575980424881,0.29380467534065247,1.1380009923708745,-2.2175301224376605,-0.08701137698962969,-0.020789779834710174,0.5
80506,1,Enron,en,0.537377655506134,,0.5453037619590759,0.8333333333333334,0.8,0.05008092522621155,0.0012100514159172349,0.6105027198791504,0.500462532043457,0.11004018783569336,1.0693194875959404,-2.9133917598243366,-0.18232155679395445,-0.45110701498984784,0.8333333333333334
34453,3,Enron,en,0.5868678561278752,,0.7628758549690247,0.16666666666666666,0.4,0.10206156969070435,0.02304016448296253,0.738541841506958,0.3424237370491028,0.3961181044578552,-0.5156918420507236,-4.309914165808222,-0.18232155679395445,0.49773365638605255,0.16666666666666666
59216,3,Enron,en,0.5010844927567703,,0.7438748478889465,0.25,0.7272727272727273,0.08085944255193074,0.007361505984881344,0.685960054397583,0.35475191473960876,0.33120813965797424,0.41384419792215726,-3.1789076719183873,-0.08701137698962969,0.1758264039199118,0.25
739489,1,Enron,en,,,,,,,,,,,,,,,
1263461,3,Enron,en,0.5108970337443881,,0.7195168733596802,0.375,0.42857142857142855,0.1176709309220314,0.021991015693854733,0.7649306654930115,0.3537586033344269,0.4111720621585846,0.6533856762416027,-4.280699544472265,-0.1335313926245223,0.32116745772090105,0.125
59427,3,Enron,en,0.560645580291748,,0.6573891639709473,0.625,0.7142857142857143,0.11067559570074081,0.009944013296287382,0.7405132055282593,0.46195417642593384,0.27855902910232544,0.596422606390611,-4.2170630117674825,-0.1335313926245223,0.059634984590986005,0.375
776588,3,Enron,en,0.610233473777771,,0.7614699602127075,0.5555555555555556,0.5,0.11352827151616414,0.008932699456873507,0.7285676002502441,0.4485704302787781,0.27999716997146606,-0.31771683630889225,-4.3638067351870005,-0.11778303565638382,0.0368248724525534,0.5555555555555556
59348,2,Enron,en,0.42173560336232185,,0.44971418380737305,0.5714285714285714,0.5,0.019027714218412126,0.00025964464757886885,0.44217702746391296,0.3914717435836792,0.050705283880233765,-0.4171972242457578,-3.861940343895708,-0.15415067982725872,-0.22855892038847545,0.5714285714285714
1144291,3,Enron,en,0.533203337341547,,0.6181446313858032,0.8571428571428571,0.8333333333333334,0.1735929250717163,0.013071177091817585,0.6727848052978516,0.35557740926742554,0.317207396030426,-0.5248997967914324,-4.198873919909861,0.043891371761297204,-0.3833313384609534,0.8571428571428571
1263190,3,Enron,en,0.5028969390051705,,0.658170223236084,0.3333333333333333,0.4,0.06924350063006084,0.0038029115018844164,0.6035125851631165,0.4246435761451721,0.17886900901794434,0.2663355674222048,-4.200062955003851,-0.18232155679395445,-0.04570984905619693,0.3333333333333333
1127821,1,Enron,en,0.4852699289719264,,0.5609966516494751,0.6,0.5,0.10776137709617614,0.006260206580246223,0.5934901833534241,0.39478906989097595,0.19870111346244812,0.49192175943572786,-4.480115051315222,-0.2231435513142097,-0.3014456774862794,1.0
1126486,3,Enron,en,0.4667516223021916,,0.45709121227264404,0.6666666666666666,0.8,0.1176185558239619,0.004932271818756323,0.5765562653541565,0.3568602502346039,0.2196960151195526,-0.17633574436817684,-3.994385083521046,-0.18232155679395445,-0.450614890673362,0.6666666666666666
2983,3,Enron,en,0.5640455573797226,,0.6726476550102234,0.3333333333333333,0.25,0.11447916759385003,0.01430361945566877,0.7506727576255798,0.3683873116970062,0.3822854459285736,-0.29875623854272626,-4.022117544976252,-0.11778303565638382,0.2643030292337167,0.3333333333333333
743088,3,Enron,en,,,,,,,,,,,,,,,
3272,2,Enron,en,0.4981161824294499,,0.6636888384819031,0.3333333333333333,0.6,0.0846087783575058,0.005660874336155851,0.6605564951896667,0.42919373512268066,0.23136276006698608,1.2100666836202927,-2.6948895869158256,-0.18232155679395445,0.25147105565185385,0.3333333333333333
38666,1,Enron,en,0.49534909214292255,,0.5586680769920349,0.6666666666666666,0.8,0.03680954376856486,0.0004911233264027555,0.5233232378959656,0.45572134852409363,0.06760188937187195,-0.40823004392713286,-3.8488753240321527,-0.18232155679395445,-0.6835852619627888,0.6666666666666666
884187,3,Enron,en,0.5636820942163467,,0.7010040879249573,1.0,1.0,0.21007492144902548,0.014122217004328474,0.7020288705825806,0.41292983293533325,0.2890990376472473,-0.0755179359465959,-4.756541144062366,-0.4054651081081645,-0.5658845282425392,1.0
2916,2,Enron,en,0.5569829990466436,,0.7173572778701782,0.2,0.75,0.0632992684841156,0.009458959709016791,0.7337911128997803,0.44697827100753784,0.28681284189224243,0.5359811093132667,-3.6451810305640726,-0.2231435513142097,0.2962629888069321,0.2
1107573,1,Enron,en,0.44100830256938933,,0.49436789751052856,0.5555555555555556,0.5,0.035845663812425405,0.0014322542428627204,0.5140604376792908,0.38773271441459656,0.1263277232646942,0.24687038628254313,-3.6946391959553906,-0.11778303565638382,0.11898822456591096,0.5555555555555556
56550,3,Enron,en,0.5064030289649963,,0.6174988746643066,0.8181818181818182,0.8,0.08880004015835849,0.0053325964499240834,0.6493360996246338,0.3885456323623657,0.26079046726226807,0.11323906453760546,-3.7800740021985706,-0.09531017980432521,-0.17938276001303213,0.6363636363636364
1108468,3,Enron,en,0.590295808655875,,0.7459075450897217,0.5,0.6,0.07917709151903789,0.005009182654947522,0.6716241836547852,0.4687318801879883,0.20289230346679688,-0.519517977193966,-4.121347948039357,-0.18232155679395445,-0.03133375754158531,0.5
1114539,1,Enron,en,0.5247405105166965,,0.6141378283500671,0.625,0.7142857142857143,0.07361707836389542,0.003222295551804378,0.5885909199714661,0.412841260433197,0.17574965953826904,-0.5733914089066182,-3.803245192211035,-0.1335313926245223,-0.280814595952361,0.625
288831,3,Enron,en,0.47689328094323474,,0.6001630425453186,0.4,0.25,0.11056143045425415,0.009244496479397672,0.6651830673217773,0.34806370735168457,0.3171193599700928,0.8273657845508837,-3.000100255189869,-0.2231435513142097,0.04071911349108898,0.4
744821,1,Enron,en,0.6076783963612148,,0.7312877774238586,0.6666666666666666,0.8,0.09828133384386699,0.006466924630245495,0.7250015139579773,0.4783933162689209,0.2466081976890564,-0.15863163785929943,-4.094582775179955,-0.18232155679395445,0.14622486637576465,0.3333333333333333
246,3,Enron,en,0.624933605392774,,0.7758283615112305,0.6,1.0,0.1400890588760376,0.01379787867456285,0.7540268898010254,0.44414156675338745,0.30988532304763794,-0.398588346864879,-4.407142078499076,-0.2231435513142097,-0.031104108063962438,0.6
1306041,1,Enron,en,,,,,,,,,,,,,,,
1354751,1,Enron,en,0.5792985931038857,,0.75995934009552,0.45454545454545453,0.7,0.09686040607365695,0.007073537725318324,0.7086091637611389,0.45651569962501526,0.25209346413612366,-0.06361389889017119,-4.2973596251879,-0.09531017980432521,0.010206813121923421,0.45454545454545453
45853,3,Enron,en,0.5940173430876299,,0.6412047743797302,0.7,0.8888888888888888,0.07809507250785827,0.002129711473701555,0.6764014363288879,0.5271839499473572,0.14921748638153076,0.2132752118172474,-4.005272123835512,-0.10536051565782634,-0.5152866772300014,0.7
4463,3,Enron,en,0.4800473352273305,,0.5510777831077576,0.2,0.5,0.05364241600036621,0.007198900410205964,0.6464943289756775,0.40668579936027527,0.23980852961540222,1.0951627169990736,-3.354415423040534,-0.2231435513142097,0.3714471013053971,0.2
59799,3,Enron,en,0.48735575129588443,,0.5740408897399902,0.36363636363636365,0.5,0.05564533580433239,0.0029779159737230196,0.5638145208358765,0.40682554244995117,0.1569889783859253,-0.31765340339757625,-4.348325241827063,-0.09531017980432521,0.23326524512576244,0.5454545454545454
776249,3,Enron,en,0.5834481000900269,,0.6375775337219238,0.6666666666666666,0.625,0.07583400275972155,0.003240177073514019,0.6622430682182312,0.4823741316795349,0.1798689365386963,-0.4535000930687762,-4.113290641112285,-0.11778303565638382,-0.09876261660368102,0.6666666666666666
685423,1,Enron,en,0.5578602105379105,,0.7070356607437134,1.0,1.0,0.09032456080118816,0.005624749145263008,0.6622511744499207,0.4523385167121887,0.20991265773773193,-0.02167689506360309,-4.081023391950134,-0.4054651081081645,-0.15279428857754915,1.0
273479,2,Enron,en,0.4190530235117132,,0.4475054144859314,0.3,0.6666666666666666,0.03095794916152954,0.0009788686234240723,0.4764312207698822,0.36729341745376587,0.10913780331611633,0.1592853696927418,-3.7194565920582083,-0.10536051565782634,0.222547000825181,0.5
1284292,1,Enron,en,,,,,,,,,,,,,,,
1273023,3,Enron,en,,,,,,,,,,,,,,,
1278675,1,Enron,en,0.5509604149394565,,0.6389520764350891,0.125,0.14285714285714285,0.03027081862092018,0.0037381415698552953,0.6371778249740601,0.46200916171073914,0.17516866326332092,-0.12581801645615845,-4.5953263981772405,-0.1335313926245223,0.6878749759217111,0.125
894724,3,Enron,en,0.4728839844465256,,0.5383993983268738,0.7142857142857143,0.8333333333333334,0.08004496353013175,0.002585627003458768,0.5817208886146545,0.41731658577919006,0.16440430283546448,1.0343716626353736,-3.0251034993319474,-0.15415067982725872,-0.41959252361774235,0.7142857142857143
1122610,2,Enron,en,0.4970935359597206,,0.4961276650428772,0.2857142857142857,0.5,0.06788781711033412,0.005484646591183917,0.6320066452026367,0.40123990178108215,0.23076674342155457,0.477810364191206,-3.8618746047934,-0.15415067982725872,0.26065783448101415,0.2857142857142857
