Index,coherence,source,lang,FT_CC,FT_Cluster,BERT_CC,BERT_Cluster,Sent_CC,Sent_Cluster
C05763810_2,3,Clinton,en,0.46225974333544645,0.3740607078925301,0.34050134279655575,0.4517414973574931,0.7676870748299319,0.719047619047619
C05762702_1,2,Clinton,en,0.45127312099117317,0.3864477597896269,0.3489642034222324,0.42809447768983966,0.6391070112924884,0.6406926406926406
C05778940_12,1,Clinton,en,0.4239738272262652,0.3398969971031462,0.3594872788970077,0.41087270623750954,0.6067722139966019,0.5325396825396826
C05770122_0,3,Clinton,en,0.4985134992213704,0.3816535807568807,0.3660045828475629,0.4788311973930698,0.7327020202020202,0.7124999999999999
C05764039_6,2,Clinton,en,0.48931301996142534,0.3659518896913856,0.33863357356617546,0.4437171742883522,0.8015873015873017,0.7111111111111109
C05795930_0,1,Clinton,en,0.422658422831465,0.3333923335435155,0.29148873292856553,0.4210562296288798,0.7090588423921758,0.6767195767195767
C05792628_1,3,Clinton,en,0.4883647218031159,0.35254220681852266,0.3393928170482853,0.4708665014524496,0.6857242757242757,0.6447619047619046
C05776984_1,2,Clinton,en,0.48943936932140175,0.3607951192726279,0.34045303222996814,0.48026846832537473,0.7020140353473686,0.5751322751322752
C05769863_2,3,Clinton,en,0.4072816249944014,0.4354015318814974,0.35382407244691383,0.47413282199856044,0.626185946044605,0.6342857142857142
C05781971_8,3,Clinton,en,0.4863300147899804,0.35915179591650176,0.34109480832232936,0.4261965942770578,0.6660220154802198,0.5826839826839827
C05792115_2,3,Clinton,en,0.4931353453305894,0.39806821334420817,0.33763219771717645,0.45597113486351565,0.7351325757575757,0.7208333333333333
C05790991_0,1,Clinton,en,0.4943823582761929,0.3712509434313947,0.3579803564015828,0.44513865745849773,0.7568027210884354,0.5714285714285714
C05789832_1,2,Clinton,en,0.48409056323629823,0.4178088848820556,0.33489962476883306,0.45421868518834585,0.7254103535353535,0.6125
C05766317_1,1,Clinton,en,0.42276346565468126,0.3503488953856597,0.27782040613224235,0.44815215987071083,0.6273082716201381,0.4828231292517007
C05795963_2,2,Clinton,en,0.48134100384239636,0.44305168156057345,0.343455949385221,0.45242467564885025,0.9199999999999999,0.9
C05791461_2,3,Clinton,en,0.4532205585330894,0.365706434088787,0.34672439577567354,0.42431796020796,0.7119093406593408,0.738015873015873
C05797201_2,1,Clinton,en,0.46106733181307846,0.3681845545697535,0.37234395282917043,0.424199816494681,0.6689560439560439,0.5292207792207791
C05766750_1,1,Clinton,en,0.46569411114714,0.49332918935658204,0.36763344105122525,0.39375363903754984,0.7351325757575757,0.7916666666666666
C05795325_4,3,Clinton,en,0.4486100484397924,0.35246209789277,0.3647532274819015,0.4186817802858901,0.7355113636363636,0.7095238095238096
C05784138_1,3,Clinton,en,0.4518665200056253,0.4154740277715986,0.35729301752309,0.47373412414846083,0.7761904761904762,0.819047619047619
C05768721_0,3,Clinton,en,0.4373351051442479,0.34715796280038624,0.362400245221609,0.4287384211763809,0.6468628259888084,0.690975690975691
C05767935_0,3,Clinton,en,0.41649600631435424,0.3742791064347736,0.33832296748974444,0.4710881326159039,0.6450551301267246,0.5294312169312171
C05790662_20,3,Clinton,en,0.45291598294601937,0.3961812654960619,0.3241655588764928,0.47440300401368196,0.7214045214045215,0.6738095238095237
C05773949_0,1,Clinton,en,0.45180479499754295,0.36047771044942994,0.3281173697385252,0.4954030806104112,0.704396837730171,0.6841269841269841
C05762435_2,3,Clinton,en,0.4578224293944391,0.3248176351949936,0.3600050345808596,0.41139091701945746,0.6398895222424635,0.6813852813852814
C05787445_1,1,Clinton,en,0.47019783904946694,0.293447231951387,0.3584668860979623,0.40065827248298536,1.0,1.0
C05781826_1,1,Clinton,en,0.47660797921179254,0.41124468260497676,0.3701640075353017,0.39825454013710027,0.7035037878787879,0.7625
C05780482_7,2,Clinton,en,0.4920820722907474,0.4098915989159893,0.36078793534316794,0.44817736773013284,0.7115600448933783,0.6158730158730159
C05775438_1,2,Clinton,en,0.474055087150855,0.40371699008062634,0.3301826166918726,0.4475747781195133,1.0,1.0
C05782313_0,3,Clinton,en,0.5103788016871547,0.48248297998297995,0.35706566987793203,0.47762412991405206,0.7108003108003108,0.5777777777777777
C05784638_0,2,Clinton,en,0.46228812773727646,0.3479234490999196,0.3635986557006264,0.43497249114585185,0.6676534250063662,0.5658008658008657
C05769781_1,1,Clinton,en,0.47345890825527676,0.44180612184366863,0.3314191701220764,0.47230874863397404,0.6304752383409505,0.5851190476190476
C05771956_1,3,Clinton,en,0.5035783893351787,0.29913284328050227,0.33664924476858665,0.4191868093253136,0.8015873015873015,0.7111111111111111
C05790960_0,3,Clinton,en,0.4895650114385518,0.35849690069693857,0.34639945337746164,0.4631389112210766,0.733080808080808,0.6011904761904762
C05785307_2,3,Clinton,en,0.38095440001976116,0.31395216277053223,0.2751787410275991,0.42358341576143105,0.6303412793664511,0.4462433862433863
C05775222_0,2,Clinton,en,0.4905000697774898,0.38839104158253085,0.33376657785824726,0.4460637310617142,0.9199999999999999,0.9
C05780432_0,1,Clinton,en,0.46238481919958574,0.3969769516210835,0.35488391108360856,0.43895504741667835,0.6185564001216176,0.5020634920634921
C05790306_0,1,Clinton,en,0.4254190060152682,0.3470967635586021,0.3597288659522029,0.41954246581777827,0.6335930898377615,0.6970947570947571
C05781658_0,1,Clinton,en,0.42147339679475887,0.34916969118649777,0.3538091509404556,0.43483184074796,0.7056043956043956,0.6911111111111111
C05792444_0,3,Clinton,en,0.41861352987496164,0.4071945004133648,0.3317833213571047,0.47330059741931874,0.6938336899121214,0.7862433862433862
C05771098_0,1,Clinton,en,0.4995453465213621,0.3853536938189242,0.36457807133393516,0.39960703194755903,0.7602040816326532,0.5809523809523809
C05766486_0,1,Clinton,en,0.45577637881736827,0.38713345186559456,0.34750020626245043,0.4481605669455392,0.7108003108003108,0.5481481481481482
C05767197_1,1,Clinton,en,0.4593036993041812,0.31134567738341323,0.3334141475639001,0.4401241542643161,0.720464257964258,0.7083333333333333
C05772564_2,1,Clinton,en,0.4584539789440857,0.34465299657607346,0.34875167989803735,0.4282749881477388,0.7653061224489796,0.7333333333333333
C05771495_1,3,Clinton,en,0.4264558566250134,0.35830295223426734,0.3424498560846062,0.4267317342029261,0.6964603297936631,0.7005291005291006
C05764414_1,1,Clinton,en,0.4435421967665849,0.43488942758058197,0.3589226006212743,0.4247899505147351,0.8065476190476191,0.8222222222222223
C05767717_3,1,Clinton,en,0.430654966708444,0.319306143295623,0.335283684007738,0.46902072590536303,0.5455817375006757,0.533416305916306
C05767395_2,3,Clinton,en,0.46378363645491194,0.34488231052105905,0.3232289024069549,0.45763552046894895,0.7602040816326531,0.7095238095238096
C05766268_0,3,Clinton,en,0.46105732771927616,0.33960389173458605,0.3556294150158313,0.44918920109921906,0.6443134608769283,0.5753246753246753
C05776634_1,3,Clinton,en,0.494137882272772,0.3641794391794392,0.331602318697067,0.4402092194914758,0.814484126984127,0.8388888888888889
C05785275_2,3,Clinton,en,0.4088673747711505,0.38478793488523694,0.27004987336233377,0.42673922295830163,0.5545576563839133,0.5021811521811522
C05761306_4,3,Clinton,en,0.45213032472787706,0.3758054581583993,0.3249456874429243,0.48508784192429133,0.7687074829931972,0.7238095238095238
C05789650_2,3,Clinton,en,0.455783426493122,0.3718165463757063,0.3344827273766169,0.4338604880547032,0.6416940129014432,0.6344322344322345
C05780222_0,1,Clinton,en,0.48498402364201,0.4166610203940522,0.36015975718036636,0.4914630080255454,0.7936507936507936,0.611111111111111
C05789050_1,2,Clinton,en,0.4951787072509186,0.44469997861849825,0.33032701433302053,0.45800115103738154,0.7327020202020202,0.7166666666666667
C05792181_1,3,Clinton,en,0.4868713011692808,0.41096234388917313,0.3475480287831037,0.4829921198179832,0.7568027210884353,0.5904761904761904
C05766029_1,1,Clinton,en,0.49098251569050877,0.3944681091901914,0.35523109595426255,0.4314322432001769,0.6778686999275234,0.6174603174603175
C05769970_2,3,Clinton,en,0.4810285021736403,0.401497322575754,0.33372078434951663,0.4567071872619917,0.8015873015873015,0.7111111111111111
C05767352_0,3,Clinton,en,0.42416644738925674,0.36047858889942147,0.34993682484854244,0.44095267429772544,0.7110851648351649,0.8180158730158731
C05763724_0,1,Clinton,en,0.5360505101726349,0.34459402573589426,0.367772295744478,0.4966377704172783,0.9199999999999999,0.9
C05769566_2,3,Clinton,en,0.4579110134332054,0.3651764783048204,0.31587743173773364,0.45803604411244786,0.738604797979798,0.7845238095238096
C05774155_2,1,Clinton,en,0.5045023139028822,0.34237731611681205,0.34796734644489197,0.43400973937222326,0.7227513227513227,0.7145502645502646
C05787361_0,2,Clinton,en,0.4784715550498281,0.4043481681351386,0.3436033662719823,0.4375812186119838,0.7139428472761806,0.5677248677248676
C05776959_0,3,Clinton,en,0.49520482154498874,0.43205784987791906,0.33240678691058495,0.5057399743562258,0.7676870748299319,0.7952380952380952
C05779706_20,1,Clinton,en,0.4604563046548015,0.3897337646382318,0.354072575838604,0.42679890533689463,0.6933177933177933,0.6666666666666666
C05766177_0,3,Clinton,en,0.43180993955906266,0.35580489515628233,0.3579148545997483,0.4044718127270186,0.7936507936507936,0.611111111111111
C05759700_6,3,Clinton,en,0.5019451879823402,0.31392135179041475,0.3423486222621222,0.4226095670620466,0.6691813088871913,0.5841991341991342
C05761516_3,1,Clinton,en,0.46160397319622815,0.34165338304682547,0.34785080205239,0.41384915409134004,0.6881368631368632,0.6911904761904761
C05773206_0,2,Clinton,en,0.5301888779767558,0.38740322177822184,0.39662817060530814,0.4285900784986168,0.9199999999999999,0.9
C05763062_0,3,Clinton,en,0.4804105376970994,0.45056457172669506,0.3452471572051076,0.4524642626922753,0.9199999999999999,0.9
C05788498_1,2,Clinton,en,0.46413716652947995,0.34340184955510034,0.3456225136430735,0.4429302238523618,0.7653061224489796,0.7333333333333334
C05767268_1,2,Clinton,en,0.48107509258826125,0.41550426350176023,0.3341309499616616,0.485664830565281,0.7710884353741496,0.8095238095238094
C05779935_2,3,Clinton,en,0.4294742766357232,0.3466669153168868,0.36728229711183774,0.43973173359784373,0.7040663040663041,0.6851851851851852
C05772824_2,3,Clinton,en,0.46320849730253094,0.32924453186063096,0.33149844961286506,0.4244431959743484,0.6299794529515891,0.7313797313797313
C05779301_1,1,Clinton,en,0.43603907972144107,0.35029363460162666,0.27651440416711015,0.43487872621585366,0.6014506492563046,0.5959183673469389
C05776161_0,3,Clinton,en,0.4383971611604954,0.2734544454337131,0.25641802793645363,0.43982232616531425,0.6146238895437981,0.5901587301587302
C05767739_4,1,Clinton,en,0.4680453974124081,0.32710834619925544,0.3575299152512204,0.43433796152225784,0.722973322973323,0.7182539682539683
C05790015_0,3,Clinton,en,0.4200187269395479,0.36561841618420543,0.29835593443017994,0.42843266873443864,0.6762159409218232,0.6919191919191919
C05763185_3,3,Clinton,en,0.437538935334904,0.4005106680563067,0.3328578201762494,0.4831008016733783,0.6312990400838698,0.5166666666666667
C05759553_1,1,Clinton,en,0.5194875251499238,0.41256521256521267,0.3278484302626835,0.5015871293983893,1.0,1.0
C05797515_1,1,Clinton,en,0.48253031758170783,0.4330863580863582,0.35739068506246663,0.4521931061267541,0.8144841269841271,0.8388888888888889
C05762687_3,2,Clinton,en,0.45674596132288603,0.3364128669684226,0.3344166273545057,0.4520391870579062,0.7676870748299319,0.7095238095238094
C05779559_0,2,Clinton,en,0.528776994652406,0.4234953771718477,0.39954725120023354,0.4592022783048827,0.8015873015873015,0.7111111111111111
C05786169_3,3,Clinton,en,0.4231347063380594,0.3521243649520223,0.30529959656184325,0.4143376803904943,0.6672446490557945,0.6690476190476191
C05774651_0,3,Clinton,en,0.4413184513121108,0.4011245539660294,0.3374683698592418,0.4876739329187052,0.814484126984127,0.8388888888888889
C05776539_1,3,Clinton,en,0.4828319393511529,0.44909517565767576,0.3749053291621423,0.5008601340227207,0.814484126984127,0.8388888888888889
C05791014_2,3,Clinton,en,0.46271790056036644,0.32324599193471726,0.34657715999175587,0.46292694378211907,0.6469388733901118,0.6319444444444444
C05780475_1,3,Clinton,en,0.48859342543765794,0.3991684704184704,0.33773762032690036,0.4503523913930775,0.7236426767676767,0.6749999999999999
C05785294_0,1,Clinton,en,0.5481484040698653,0.5272130482298196,0.3548908192152474,0.4287848811443606,0.6392797604871908,0.47710622710622713
C05781467_2,2,Clinton,en,0.42095974115503704,0.35786791682689495,0.32243098053277297,0.4477519700271259,0.6692615715272625,0.640981240981241
C05793308_3,1,Clinton,en,0.43693898361957345,0.366707704085837,0.26933706704970517,0.393246456722936,0.570155240385153,0.5419413919413918
C05769729_0,3,Clinton,en,0.48694649895143466,0.36505148290862577,0.3566537089620877,0.43183440024014974,0.7229797979797981,0.5874999999999999
C05772648_3,1,Clinton,en,0.42916543875916946,0.3340905097640685,0.3076874207290009,0.4167425060229808,0.6542453339860462,0.41025132275132276
C05774871_1,1,Clinton,en,0.3991264254970543,0.34366526666946395,0.2529168760262338,0.39683113630061834,0.5430604132296208,0.5084124764124764
C05781117_3,3,Clinton,en,0.45484688537867546,0.44016659304289585,0.32738503150325526,0.5193693940018383,0.9199999999999999,0.9
C05769043_0,2,Clinton,en,0.44495288344614814,0.4226772746668941,0.3354192133713953,0.42913147838053634,0.7368371212121212,0.780357142857143
C05766895_2,3,Clinton,en,0.45698532763766025,0.3902869963685902,0.35045819037907694,0.4568236944667083,0.6613757519427024,0.6455026455026456
C05775444_1,1,Clinton,en,0.4618743083041995,0.37159388160979734,0.3430041881919724,0.4271162195703818,0.7108003108003107,0.5518518518518518
C05795478_0,3,Clinton,en,0.4982171233852961,0.4196420696420697,0.35880982024277597,0.4525079857933294,0.6030373448344463,0.610952380952381
C05780801_2,1,Clinton,en,0.48256072697579594,0.37204059810078977,0.3223306596967043,0.44399280060880864,0.6964603297936631,0.7042328042328042
C05787497_0,1,Clinton,en,0.4578538572744107,0.3163300365774698,0.34749970277751574,0.45422710730848814,0.5972776295095137,0.5838095238095239
C05774357_2,1,Clinton,en,0.4544809259871556,0.3981617145522834,0.3485405022878387,0.4525357539057911,0.6625474199003611,0.528138528138528
C05778000_0,2,Clinton,en,0.4181946246458525,0.3374206507674767,0.34203132142728937,0.44430249408422223,0.6457045903156585,0.5190476190476191
C05782304_0,3,Clinton,en,0.4531059969480892,0.345292086966728,0.345240855027502,0.45275849194711393,0.733080808080808,0.7011904761904763
C05780420_0,2,Clinton,en,0.4841802240980962,0.39711193568336434,0.34339389279130295,0.47331434513776627,0.7139204545454545,0.625
C05772570_0,1,Clinton,en,0.46641817408241243,0.37294254059220455,0.3590393434163011,0.43411277148780103,0.6501825831547194,0.5523199023199024
C05789630_0,1,Clinton,en,0.49490158412768387,0.3619246031746031,0.35321171072319485,0.44242502033123515,0.8015873015873017,0.6
C05772877_1,2,Clinton,en,0.46369624802840487,0.3331054629131552,0.3229899218851604,0.43713301968997414,0.733080808080808,0.6011904761904762
C05788498_7,3,Clinton,en,0.48375714299449935,0.3464841269841269,0.33309434933826076,0.43821377207516143,0.7271780303030303,0.6291666666666667
C05790189_0,3,Clinton,en,0.4634934188147658,0.3386067072516653,0.3314013005284096,0.46675562976265084,0.7369002525252526,0.7958333333333333
C05766444_5,2,Clinton,en,0.463896481733811,0.44341259144137724,0.333593032685133,0.4696090020418664,0.9199999999999999,0.9
C05764341_1,3,Clinton,en,0.5044858637353543,0.46099846541023004,0.33984236762836934,0.46851250954282897,0.8015873015873015,0.6
C05767213_1,2,Clinton,en,0.38251594881179374,0.32736389551229117,0.3017987247323815,0.3985468264629317,0.5681505268839234,0.44484126984126987
C05764366_0,1,Clinton,en,0.4926359696978763,0.3712771355628499,0.3442770132177502,0.42752010926849154,0.6938474025974026,0.6952380952380952
C05760374_3,3,Clinton,en,0.4649564446901268,0.3440652426471754,0.32672424500074454,0.4646950248820604,0.7568027210884354,0.6571428571428571
C05779934_1,1,Clinton,en,0.49384214267767407,0.34038110582228226,0.3350398290806114,0.43151713530888797,0.733080808080808,0.7011904761904763
C05766248_0,3,Clinton,en,0.47567828357313297,0.4240893253088374,0.31787619596111816,0.4923128635829969,0.9199999999999999,0.9
C05786105_1,1,Clinton,en,0.4789092518936999,0.34185245310245316,0.35291015843480167,0.4342323360937192,0.9199999999999999,0.9
C05786182_0,1,Clinton,en,0.46446601936232496,0.41072964975404,0.3469427302231763,0.47489928409264937,0.7296085858585859,0.625
C05778766_1,2,Clinton,en,0.5027650485319775,0.416650161748201,0.33853085499451774,0.40636631904320547,0.7139428472761806,0.5751322751322752
C05790428_0,2,Clinton,en,0.4694608359353071,0.3311520466908937,0.3414291507307274,0.4319704077284531,0.6611999111999112,0.6140692640692641
C05778582_1,3,Clinton,en,0.4676694658387872,0.3329181711534653,0.3420450875199737,0.467178154679674,0.7255830589163923,0.723015873015873
C05771612_1,2,Clinton,en,0.46194670670294774,0.385978220266146,0.36545422038141695,0.4476698290980317,0.7348484848484849,0.7136904761904762
C05778333_2,3,Clinton,en,0.41584889064334374,0.3659241497535682,0.35060814318698447,0.4643374274029686,0.7093319180819181,0.7982539682539682
C05785741_3,2,Clinton,en,0.4230420529371631,0.3572751455627833,0.3320022849132392,0.47048055228585617,0.7229797979797981,0.5958333333333333
C05788125_1,2,Clinton,en,0.4979135613918447,0.36327188974247815,0.3837486870551321,0.41956273262580784,0.8015873015873015,0.7111111111111111
C05768721_2,1,Clinton,en,0.4829594236393356,0.46238149242000337,0.3844468718598609,0.4342916788073666,0.814484126984127,0.8388888888888889
C05796129_0,3,Clinton,en,0.522314090234383,0.3958915630484259,0.34711444604909153,0.4752352706845216,0.6621760592348829,0.5322510822510823
C05785394_1,3,Clinton,en,0.47537801756755427,0.2624456965533769,0.33363176219627994,0.4574073961424666,0.7139428472761806,0.5788359788359788
C05769363_3,1,Clinton,en,0.44519229965229395,0.41431210401798624,0.3590132004229783,0.4192177480567966,0.8015873015873015,0.7111111111111111
C05791548_2,3,Clinton,en,0.42443763173408977,0.37522367064031437,0.3395582998620432,0.4200968014767941,0.6568375919980198,0.7222222222222222
C05760526_1,3,Clinton,en,0.4471348593612075,0.37877118753077815,0.35982705192566733,0.432535703804251,0.7181756515089848,0.6693121693121693
C05791210_0,1,Clinton,en,0.46220204741632065,0.39366915610557784,0.3442061539820069,0.4371453367277977,0.7017632367632369,0.5840476190476191
C05781504_0,3,Clinton,en,0.42750352117050294,0.30311390664251897,0.33862203450879297,0.4421557565982547,0.6494194659829335,0.5818181818181819
C05764282_2,3,Clinton,en,0.4468064290853141,0.41182053987949785,0.3538730582836359,0.42781830087532,1.0,1.0
C05791510_3,3,Clinton,en,0.4893080500570816,0.3550509675509676,0.3297802516706281,0.4393263217688367,0.7676870748299319,0.7952380952380953
C05793326_1,3,Clinton,en,0.4175977529963958,0.378160094220921,0.33924226769478577,0.46114506183335524,0.8065476190476191,0.8222222222222223
C05759551_0,1,Clinton,en,0.38277401055165283,0.4942738564264211,0.37309726495007817,0.4682280578687916,0.6341282173652613,0.5386772486772488
C05787774_0,3,Clinton,en,0.4306890324767284,0.3084611649356604,0.34890492369793635,0.4459299179783533,0.7213181879848547,0.7687830687830688
C05760434_1,3,Clinton,en,0.45215876123008025,0.3598849215138805,0.34662652039017194,0.46300416270812317,1.0,1.0
C05797536_1,2,Clinton,en,0.46618206664983475,0.3936064521182207,0.33356957414166793,0.46254422937264755,0.5530158658034929,0.6582837301587301
C05769378_1,3,Clinton,en,0.48433542128666573,0.42823039533565854,0.4079575808243298,0.4497741030649796,0.9199999999999999,0.9
C05790070_1,2,Clinton,en,0.46050363455343063,0.3417131440066098,0.361278958837285,0.4384827020064324,0.7047802197802198,0.7077777777777777
C05783348_1,3,Clinton,en,0.46954413300914427,0.3939349815126213,0.32841475834371503,0.45844285946842794,0.8065476190476191,0.8222222222222223
C05762438_0,1,Clinton,en,0.527377565106042,0.5634241538188907,0.35165106072423036,0.46181064890902174,0.6678076825135648,0.4173160173160173
C05797974_1,1,Clinton,en,0.5002805810114553,0.3773067773067773,0.3519556635009715,0.3966975151114965,0.7157928491261825,0.638095238095238
C05767134_1,2,Clinton,en,0.49378800385654537,0.3822478537931986,0.3229853370931066,0.4787739117968717,0.9199999999999999,0.9
C05762959_2,3,Clinton,en,0.45624812566220535,0.3909184936532717,0.35215846104485016,0.46146233997172276,0.6327062038265597,0.5861111111111112
C05771084_1,3,Clinton,en,0.4543305807747277,0.41049330725925043,0.3439073382432186,0.46593113715690737,0.6112263729429085,0.5983560090702947
C05797279_0,3,Clinton,en,0.45587082971839776,0.32553248347931607,0.344461747431154,0.44682563142815845,0.7205041871708538,0.6925925925925926
C05778573_1,3,Clinton,en,0.487184594699242,0.4322647140774391,0.34856085368713396,0.44547498497834587,0.6991858141858143,0.5952380952380951
C05772387_1,1,Clinton,en,0.46309891918171864,0.3317500374923344,0.3443809383300486,0.42392645157935915,0.7107361774028439,0.7052910052910053
C05768832_0,3,Clinton,en,0.446808889012393,0.406147176767133,0.33563608966668257,0.4620107816474281,0.7108003108003109,0.5666666666666667
C05769268_1,3,Clinton,en,0.48755283501577934,0.42444103211366624,0.403758905881505,0.5057790485992535,1.0,1.0
C05778264_0,3,Clinton,en,0.4797010001936062,0.4060584917727776,0.3533234652994336,0.4406624878789778,0.7936507936507936,0.611111111111111
C05787921_3,1,Clinton,en,0.422551865920447,0.3689745238754786,0.3066632367283025,0.41020723336784964,0.6108811309359472,0.5908279220779221
C05770218_0,1,Clinton,en,0.4663552806312108,0.5390630937689761,0.3285180947293018,0.4555117614824456,0.7009390609390611,0.549047619047619
C05786215_0,2,Clinton,en,0.4314869702781277,0.30603486957297693,0.3538141317853282,0.42251319920996777,0.6379489447600903,0.48974358974358967
C05770178_0,1,Clinton,en,0.42104236022149205,0.503230869181095,0.34308246525658526,0.41901340274941085,0.7254103535353535,0.6666666666666667
C05779435_0,3,Clinton,en,0.4145678600441341,0.3966027295650969,0.35209689104405373,0.4442706697798612,0.627196212799928,0.5843101343101343
C05767899_1,3,Clinton,en,0.44599534334295643,0.38458069398508726,0.3380572024239285,0.4801713383674745,0.7108003108003109,0.5444444444444445
C05771009_0,1,Clinton,en,0.5052207176911635,0.42478878264592557,0.34078402438597377,0.4623929382871481,0.7271780303030303,0.6458333333333334
C05762339_1,2,Clinton,en,0.4267441623203184,0.3864937017753598,0.3438607880177285,0.44789057330661464,0.6791499676793795,0.59
C05769769_0,3,Clinton,en,0.45686120480391024,0.3156408826863372,0.34990670443239086,0.46562243610508747,0.7372790404040404,0.7220238095238095
C05771343_1,2,Clinton,en,0.4928673915837407,0.41716003294950665,0.4138231470575747,0.46880458037644096,1.0,1.0
C05772790_0,3,Clinton,en,0.4668953661386314,0.30218742201824905,0.3364599337438485,0.4347915992651587,0.7035037878787879,0.7625
C05774521_0,2,Clinton,en,0.4995929828512464,0.3964607464607466,0.3220132217344543,0.4328092405174917,0.7936507936507936,0.611111111111111
C05764909_1,2,Clinton,en,0.42085854975869846,0.3345806133670589,0.3418108684810745,0.4730869429486798,0.6616034571723427,0.5296296296296296
C05764453_6,3,Clinton,en,0.4627277813180754,0.34296808183945804,0.33012811387935076,0.4538180111394503,0.7010589410589411,0.5752380952380952
C05790640_1,3,Clinton,en,0.46662959694033224,0.4301305720423366,0.3115190340100176,0.4818278625433358,0.6886176323676324,0.6090476190476191
C05796044_0,2,Clinton,en,0.42749265988693835,0.38375405674748525,0.37161690492097893,0.41653494674724595,0.6234704630644529,0.6
C05773076_4,3,Clinton,en,0.44923984602579653,0.3584336998598455,0.35799552407686375,0.4465971758050038,0.6430178180952174,0.45549450549450554
C05770957_0,3,Clinton,en,0.46665847410425754,0.28913773095591283,0.3404883438996055,0.42850876569926394,0.8015873015873015,0.7111111111111111
C05793275_0,3,Clinton,en,0.45106105038820704,0.3649152802334263,0.3394217207952173,0.4484687422592303,0.7019856686523354,0.7936507936507936
C05759065_1,3,Clinton,en,0.4197259162122774,0.3768284771001237,0.3021048723960107,0.3931687558227957,0.6532961795829444,0.5626984126984127
C05782671_1,2,Clinton,en,0.487537859992401,0.3628000117796035,0.3565606971625481,0.47090391882969473,0.6891308691308692,0.62
C05766449_1,1,Clinton,en,0.4300164539080938,0.33996496943228044,0.36043902367159286,0.43393272104471015,0.6380884293596781,0.5260770975056689
C05791779_1,2,Clinton,en,0.44464572371016475,0.46953865796518246,0.3350668484775495,0.47177463123101654,0.7195545195545195,0.6034391534391534
C05780982_1,1,Clinton,en,0.4981784130461489,0.4943287894900798,0.3374662766524788,0.4498475980055165,0.8015873015873015,0.6
C05792224_1,1,Clinton,en,0.4924709851703975,0.3719148772409222,0.36413367541843766,0.44091748443266204,1.0,1.0
C05780502_0,3,Clinton,en,0.4532750163197795,0.3408144574626261,0.34606174017065305,0.4529666543188735,0.7676870748299319,0.7952380952380952
C05797387_3,1,Clinton,en,0.4259287519545712,0.38492228800181577,0.3534817499773568,0.44571031412821527,0.6441645371598932,0.4863095238095239
C05784249_1,3,Clinton,en,0.4603574020999369,0.3321207935962034,0.3215556487749923,0.4284887279000269,0.9199999999999999,0.9
C05780180_0,1,Clinton,en,0.45185146605108517,0.39779420553141176,0.34386193938414217,0.44618267733801437,0.7229797979797981,0.55
C05780132_0,3,Clinton,en,0.44878797501847173,0.4582900337210681,0.3194677225989296,0.46547119152071875,0.6398397837542574,0.6736772486772487
C05784651_0,3,Clinton,en,0.4695833626847323,0.28899041837544504,0.34687134210921916,0.4360839246544483,0.7351325757575757,0.7208333333333333
C05794232_4,1,Clinton,en,0.48971032669975206,0.4242867658657132,0.3542179003968189,0.4244352240837586,0.7653061224489796,0.8285714285714285
C05797947_0,3,Clinton,en,0.46078149412419683,0.3466815811218085,0.3384886355657692,0.44562302563646244,0.8065476190476191,0.8222222222222224
C05777430_1,3,Clinton,en,0.4518080777947574,0.31644028420046516,0.3432893258454895,0.42012488527689,0.6528546273128316,0.574025974025974
C05775572_0,1,Clinton,en,0.47221456557337876,0.354318054520333,0.31665966065986756,0.46733218586470887,0.6449155419743655,0.503030303030303
C05792956_1,3,Clinton,en,0.489722269978336,0.40748754742562804,0.335455534279724,0.4349843144257682,0.7035037878787879,0.7625000000000001
C05780971_1,3,Clinton,en,0.5274165881685258,0.3302142302142303,0.3310647285135954,0.4530822449743477,0.7568027210884353,0.5714285714285714
C05783773_1,2,Clinton,en,0.4274146120096052,0.33120524676561813,0.35744365348313933,0.4524971511208231,0.5962135378925276,0.5072574484339191
C05767662_2,3,Clinton,en,0.43046453035249405,0.3525431435052357,0.27094500702478375,0.42440333747165543,0.5801816465896191,0.5494864612511672
C05774081_0,3,Clinton,en,0.46013243155583883,0.3858454772213493,0.32383054262921285,0.46759351810709554,0.8015873015873015,0.7111111111111111
C05792402_0,1,Clinton,en,0.4880154307528897,0.41958786163331613,0.34834493570211145,0.45444354823087657,0.814484126984127,0.8388888888888889
C05769427_2,1,Clinton,en,0.47909716827951554,0.42883198345383217,0.38441433145457776,0.41840220003177286,0.9199999999999999,0.9
C05762967_11,1,Clinton,en,0.44724884685306276,0.4435963305700146,0.348091634102394,0.45010715873491236,0.7738095238095237,0.8428571428571429
C05769594_1,3,Clinton,en,0.5241474439944097,0.3872909660190362,0.3597047263123647,0.4495472576937103,0.7936507936507936,0.611111111111111
C05779707_25,1,Clinton,en,0.4872838174036156,0.37249598474088275,0.3305443647391148,0.44030624708224764,1.0,1.0
C05782870_0,3,Clinton,en,0.43855863213515967,0.409888519640792,0.333272412129538,0.4524282692609975,0.8015873015873015,0.7111111111111111
C05773271_0,1,Clinton,en,0.40460698594708117,0.43336807027134006,0.35562159666087156,0.4478171815477343,0.6479355558012678,0.6182539682539683
C05791281_7,1,Clinton,en,0.5264855161713089,0.34081952530228393,0.3502762918655636,0.4390102115318837,0.7676870748299319,0.7952380952380952
